id,komen
798,"This was my 29th Intrepid trip since 2000. Intrepid’s ability to cull from the myriad options available at any destination separates it from other travel operators and I am sure the envy of some. I have repeatedly found their swift, smooth and efficient execution amazing. Intrepid is my go to operator whenever I am thinking of travel. Kudos Intrepid!"
799,Our Intrepid trip across Java with guide Nova was AMAZING!!!
800,Our Intrepid trip across Java with guide Nova was AMAZING!!!
801,The trip from Bangkok to Bali is overpriced for CDN dollar
802,"This trip was excellent, allowing me as a fairly inexperienced traveler to travel somewhere completely new, unique, and difficult to travel alone. The tour gives an in depth perspective of Java, allowing you to see many aspects of the current and historical culture. Isa was an amazing guide who looked after us all well, provided so much information and a local perspective, and was always available for questions or guidance. I had a great time, made new friends, and experienced a new country like I never have before. The trip also gives most afternoons free to explore or participate in optional activities depending on your interest and often with some group buddies which was really fun."
803,Highly recommended for first time and solo travellers in South East Asia.
804,This trip was extraordinary and very educational. I loved learning more about Indonesian culture and history. The itinerary was incredible
805,"We learned a lot about Indonesia, its culture and very interesting history on this trip. There were adventures every day. We were awestruck by the beautiful environment with its lush flora and fauna, its volcanic mountains and especially the friendly Indonesians. Highlights included swimming in the Green Canyon and sunrise at Mt Bromo."
806,"My trip was an incredible experience from start to finish. The trip was exceptionally well-organized, offering a perfect mix of adventure, culture, and relaxation. The itinerary was diverse and well-planned, allowing us to explore the stunning landscapes and rich cultural heritage of Indonesia. Highlights included visiting the ancient temples of Borobudur and Prambanan, and relaxing on the beautiful beaches of Bali. Each location was unique and offered something special. Our guides were outstanding—knowledgeable, friendly, and passionate about their country. They provided us with fascinating insights into the local culture and history, making each destination come alive. The group was perfect, I had the chance to meet some great people. Intrepid’s commitment to responsible travel was evident throughout the trip. We stayed in locally-owned accommodations, dined at local restaurants, and participated in community-based tourism activities. It was clear that Intrepid values sustainability and supports the local communities we visited."
807,"Highly recommend a very good trip, we enjoyed every single day with the group and the leader, it was very organized and exciting, you can enjoy your time, and the country, as the Tour leader takes care of anything else"
808,"Thoughtfully conducted tours in meeting local artisan trades; learning island focused religion & tribes virtues and characteristics; got close & encountered nature, floral, fauna, and volcano geo. Flexible in how much participation & how deep culture immersions one wanted. 🙏"
809,"This trip was excellent! Abraham the tour leader was very knowledgable and organised. We were never left guessing. Highlights included Yogyakarta, Mt Bromo and the Green Canyon. The trains are excellent."
810,"We did this trip tagged onto the end of the Sumatra trip and the two made a fantastic 22 days. Abraham, our leader had brilliant local knowledge and really made the trip one to remember."
811,"Great trip. Highlights were the friendly local people, beauty of Mt Bromo sunrise and Borodurur temple. Abraham was a fantastic guide."
812,"This trip allows the travellers to see more of Indonesia culture and religions, compared to just a visit to touristy Bali. So if you really want to say you have visited Indonesia l would recommend this trip. Bali is also lovely as are all the Indonesia people l met on my trip. Gentle and kind and so helpful!"
813,"The journey offers an exceptional blend of natural beauty, culture, culinary journey of discovery and activities. Thanks to the trains, the long travel days are relaxed and you get to see a lot of the countryside. Our tour leader Irfan was knowledgeable and adaptable, offering both practical guidance and cultural insights and ensuring a personalized experience."
814,"Highly recommend the adventure tour through Java into Bali. Very well organised. Decent level of fitness needed to make the most of it, but so well worth the effort, especially sunrise on Mt. Bromo."
815,Fantastic tour capturing many of the major sights in Java and Bali and also a few off the beaten track sights too. Highlight of the trip was the sunrise view of Mount Bromo
816,Great trip through Java with excellent range of activities. The sunrise trip to Mt Bromo was unpleasant with the 1.30 am wake up and then 1 hour windy trip in jeeps in petrol fumes- my only negative experience of this otherwise fabulous trip. Dian the tour guide was exceptional and has been on be of the outstanding leaders on the 8 trips we have taken with Intrepid
817,Include all the comments I have mentioned so far as to my highlights
818,Really enjoyable trip. A mix of tourist and off the beaten path meeting local people yo experience the real Java.
819,"This was a nice tour to see many unique sites in Java from temples, to volcanoes and beaches, this trip allows you to see."
820,We had an amazing trip with intrepid and will definitely be using them every time we travel from now on.
821,A very wonderful and exciting trip in Indonesia covering most of the essential cultural sites and natural wonders.
822,"Fabulous trip! Nova was an amazing guide, and made all the travelling easy and straightforward. Lovely bunch of fellow travellers. Great hotels. A nice range of activities and mix of touristy destinations and more off the beaten track ones where you got to see the real Indonesia."
823,I highly recommend Intrepid as a way to see and experience Indonesia. My Jakarta to Ubud trip was a brilliant way to immerse yourself in the beauty and culture of Java from a local perspective which was our exceptional tour guide Maman who showed me and my delightful fellow intrepid travellers his country. Wonderful memories to cherish for a long time of this travel adventure.
824,"The trip Jakarta to Ubud has many interesting places to visit more than I expected before attending this trip. The highlight for me is Green canyon, Borobudur and Prambanan temples, and Mt Bromo. Seloliman natural reserves and Kalibaru are very relaxing to stay. Travelling along Java by train is very comfortable."
825,A great itinerary guided by an experienced tour lead. It’s a great tour to experience what Java can offer and a taste of Bali. The opportunities to interact with the locals were plenty. Give it a try - you will love this tour!
826,"Wonderful experience, great tour leader, great group, with such a variety of nationalities, I really had a great time and feel like coming back to Indonesia some day."
827,"Amazing trip, love everything about it! I would rather spend just one night in Jakarta tho because there are multiple places where we could’ve stayed longer!"
828,"Intrepid Tours is your go-to for eco-friendly tourism which provides the perfect blend of travel, exploration, and food with a particular emphasis on local hospitality. The use of homestays and local restaurants which pumps money directly back into the local economy is simply fantastic!"
829,"We had a very enjoyable few weeks in Java. The trip was well organised and well paced. The train trips were excellent and a great way of travelling in Indonesia. All the included activities were really interesting and enjoyable. The guide looked after us so well, taking care of every little detail."
830,"The trip was fantastic and guided by a great guide (thank you SuperNova). What I specially liked was the local little visits to Villages, plantations, rice fields, the little places of real local life where there is no mass tourism. The accommodations of this trip are basic (2.5 star), but they fit well with the nature of this trip. However the cleanliness of most rooms is a growing concern and Intrepid will need to intervene here. Let me end by telling you that the food on this trip was amazing on almost every occasion, very good restaurant tips from our guide Nova !"
831,"A brilliant first trip with Intrepid. Our guide Abraham was outstanding and the itinerary covered a fantastic range of places in Java and Bali. Highlights were the temples in Yogyakarta, Bromo and snorkelling in Bali."
832,"Our Intrepid tour was fantastic, and we are generally not ones to book a tour. Abraham, our tour leader, was extremely knowledgeable and approachable and really cared in introducing us to his homeland, in a sustainable, eco friendly way. I’d highly recommend Intrepid’s tour of Indonesia."
833,"Abraham is the best guide!! He is always ready and anticipating every need. 10/10 recommend. As a note since it didn’t say it in the essential information: almost every accommodation does have air conditioning so you don’t need to pack a fan like on some other trips. Overall, it’s a great tour and all of the optional activities are fun too!"
834,"Our Intrepid tour was fantastic, and we are generally not ones to book a tour. Abraham, our tour leader, was extremely knowledgeable and approachable and really cared in introducing us to his homeland, in a sustainable, eco friendly was. I’d highly recommend Intrepid’s tour of Indonesia."
835,"Three leg tours over 6 weeks- ranging from basic, to explorer to comfort. Every leg was as described, and was organised seamlessly. Local guides are fantastic and their use of specific guides for a particular area really improves the experience."
836,"The Jakarta to Ubud Trip, March 2024 was excellent in the overall amd was expertly led by a dedicated, helpful , capable and professional Leader and Guide , Susiyani."
837,"A great trip through Java to Bali with many wonderful experiences – jungle walks, boat rides, swimming, cycling, volcano climbs – and the opportunity to interact with local people, to get to know their way of life. Our guide, Corry Aritona, provided great insights and kept us energised at all times."
838,"Nova was very patient, helpful and knowledgeable. Intrepid has to do better with the choice in hotels (1-3star). The bus could also be a bit bigger for the long stretch. I paid single supplement and must have been the luck of the draw. In the 3 rooms i was assigned to the deposit box was not working, toilet not flushing and kettle was dirty(Kubuku). Intrepid was chosen due to small group."
839,"Choice in hotels/homestays could be better. We were placed in 1-3 star eco lodge while there are better ones and economical ones out there. Overall good experience/tour but if hotels can be better, and our free meals can be hot I would give this tour a 5 star. You can be comfortable in south east Asian country"
840,"Nova was very patient, helpful and knowledgeable. Intrepid has to do better with the choice in hotels (1-3star). The bus could also be a bit bigger for the long stretch. I paid single supplement and must have been the luck of the draw. In the 3 rooms i was assigned to the deposit box was not working, toilet not flushing and kettle was dirty(Kubuku). Intrepid was chosen due to small group."
841,"Intrepid’s tour of Java was well organized. Accommodations were comfortable; local guides did a good job teaching us about Javanese local industries; lots of exciting fun too, like peering into active volcanos, swimming in canyon gorge, etc., and above all, our tour leader was kind, knowledgeable, and great fun to be with."
842,"This trip from Jakarta to Unud was full of culture, adventure and laughter led by a fantastic, knowledgable and caring guide, Abraham. It is a great introduction to Indonesia and makes us want to explore more of this very diverse country. The people are very friendly and love to chat and practice English. We enjoyed very much chatting to some students at a school we passed while out on a walking tour. Mt Bromo is spectacular and well worth the short climb to the crater. We would highly recommend this trip to anyone looking to explore and enjoy a new culture. The long train rides were very comfortable and enjoyable with great scenery to view. Thanks for another great Intrepid trip."
843,"This trip was a great introduction to Indonesian culture with a very well balanced array of places and activities, lead well."
844,Great tour with a very diverse itinerary with some long travel days (trains are very comfortable!) which meant you get to see so much from impressive historical sites and landscapes (Mt Bromo) to observing daily living while walking or biking through rural areas and rice fields. Don't forget to extend your tour in Bali as there is so much more to see and experience there.
845,"We had a great time, but there are some things that need improving. We were accosted by street sellers and our tour guide was nowhere to help get us out of the mob. We walked out in front of oncoming traffic to cross the street, as if that is not unsafe. I felt unsafe. Our tour guide didn't seem to want to be there. We had to ask him what we were seeing outside of our windows on our commutes. He never offered information. We often didn't have internet, like in Margo Utomo. There were huge ants in our hotel room(s). No one told us beforehand to come having already exchanged currency or to bring a charger converter. The good news - Green Canyon and the jungle trek (add on) were amazing. That tour guide was awesome!"
846,"Highly recommend this trip, so good to discover the culture and history of Java, with a relaxing finish in Bali. Highlights were mount bromo ( definitely worth the early start), snorkelling in Bali and sunset at the Jogja temples. Our guide Corry was excellent, great company and always had a smile on his face"
847,Corry was an excellent leader for our Jakarta to Ubud trip. Green Canyon is awesome!
848,I used intrepid for my Indonesian excursion. I was impressed most of all by the quality of the guides and intrepid's commitment to giving back to the culture and communities in which we toured. It has given me a new respect in myself towards the world in which I live.
849,"I thoroughly recommend the Java to Bali trip. It encompasses a wide variety of places and activities together with different modes of transport. Highlights for me were swimming in the Green Canyon, the temples near Yogyakarta plus the wildlife at Pangandaran. The Mt Bromo early morning trip is well worth it for the scenery and walk up to the crater edge."
850,"This trip was a wonderful opportunity to see new places, meet new people, while gaining an insight into Indonesia culture and history, through a variety of activities and options and friendly interesting guides. Susie our group leader was fantastic. An enjoyable and stimulating break."
851,"This trip is a great introduction to the diverse and rich cultures that make up Indonesia. There are some long travel days as described in the notes, but they're worth it. Our guide Susi was outstanding."
852,I could not recommend this trip enough. Traveling with an amazing group of people and seeing some beautiful places - my heart is full. A suggestion to add a stop at Handara Gate before arriving in Ubud. It’s a missed opportunity.
853,Another fantastic Intrepid trip to some areas as yet untouched by too may tourists
854,"An excellent trip with a fantastic leader, Ida, and nice fellow travellers. Java and interesting and beautiful country. Hardly saw any other western tourists until we reached bali."
855,"Excellent trip with a lot a variety in what we did and saw along the route. Ari (Corry Aritona), our leader, always went the extra mile to ensure the trip went smoothly and we had everything we needed. Make sure you go to his private view point of Mount Bromo it’s much better than at the top!"
856,"Truly exceptional trip, even for someone like me, who is used to self-organising and travelling solo. I really appreciated that Ari was super-flexible to accomodate individual preferences and styles of travelling, including my dietary requirements. The trip itself was a wonderful mix of cities and countryside, history and hiking, pictouresque train journeys and lots and lots of unique local flavours and personal touches, which is what really made it worth the money spent to my mind - there were many experiences we had that I could never organise on my own. Indonesia is a fascinating country and there's so much more to it than just Bali! Highly reccomend to anyone ready to discover this often overlooked country!"
857,"Es war eine tolle Erfahrung - für mich das erste Mal eine solche Gruppentour zu buchen. Ich hab wahnsinnig tolle Menschen kennengelernt. Die Route war super, die Inhalte hätte ich alleine (ohne viel Recherche - da ich Öl würde hatte) nicht geschafft & niemals entdeckt. Das war echt eine tolle persönliche Erfahrung für mich."
858,"If you want a trip that is full of adventure then do this one. Indonesia was a revelation to me, a land full of smiling, welcoming people, beautiful scenery and seriously impressive volcanoes! Sharing it all with a likeminded group and an excellent leader called Abraham has ensured that these memories will stay with me forever."
859,"The Jakarta to Ubud trip has a variety of experiences, temples, beaches, cities, & rural areas. There are couple days of long travel but this was explained in trip notes. The included meals were excellent as was all the accommodation. Intrepid Leader Abraham went out of his way to make sure everyone had the best time possible. As well as being organised he was a fun guy & we all enjoyed his company. Other staff & drivers very good. Recommend this trip 👍"
860,"We did the classic Indonesia trip. We had a good mix of nationalities, age and gender. Along with an enthusiastic leader, this made it a very enjoyable trip. The small group size and a liberal amount of free time was very agreeable."
861,A great introduction to Indonesia with a range of interesting experiences. Our leader Arifanti (Mochi) was the best guide and travelling companion.
862,"This trip was a great way for me to discover Indonesia, both in terms of nature and culture. Fidel was a very dedicated tour leader"
863,"I looooved the trip! I‘m only 18 and travelled alone, so the group trip was perfect for me! All the accommodations were good to excellent, we had so many different, interesting and fun activities and my leader (Nova) was a 10/10."
864,You don't want my review because I have little to say that is positive except that most of the other participants were nice people that I enjoyed traveling with.
865,"This was an awesome trip with the broad array of experiences it offered - walking up to the rim of a volcano at Mt Bromo, the jeep convoy to get there in the dark was such fun, swiming in a beautiful canyon, snorkelling in pristine waters near Pemuteran, beautiful temples and rice terraces, the use of very comfortable train travel to traverse the landscape; a great array of foods to try, markets to explore and incredibly friendly people. It really opened my eyes to what Indonesia has to offer."
866,An excellent and highly varied tour that gives visitors insight into the culture behind the tourism. Highly recommended.
867,"A fantastic introduction to the wonderful world of Indonesia - from city bustle to nature reserves, and beach views to volcano hikes - this trip was a delightful way to travel across Java and end in the beauty of Bali. Highly recommend for all curious travellers!"
868,"This trip was a fabulous experience and a great introduction to Java. Our group leader Susiyani was excellent, and she went above and beyond to make sure we enjoyed the trip."
869,"This trip was a great introduction to Indonesia through the locations, activities and cultures we were lucky enough to experience. The included and optional activities we so amazing. In addition our tour leader Abraham was perfect!"
870,It was an unforgettable trip. The scenery was just wow!
871,Abraham made my Indonesia experience quite memorable. I truly appreciate his kindness and generosity.
872,"Great trip! Saw and experienced lots, and a good option in less touristy Java. Lots of travelling if you’re not into that. Abraham was a great leader. Enjoyed and recommend!"
873,"A really enjoyable experience! All planned out in a way we would never have thought out ourselves. Great, friendly guide and a group who jelled amazingly well."
874,"Great trip, covered a lot of miles by train (excellent way to travel) and wonderful people. Get their early as museums are closed on Mondays"
875,Excellent trip that allowed us to learn about Java and experience the wonderful friendly nature of the people there. I'd strongly recommend it!
876,A great itinerary led by a helpful and knowledgeable guide in Tantan. Fun accommodation (ecolodges etc) and Bali is every bit as special as everyone says!
877,This was an awful trip and I do not recommend it for women. Worst travel experience of my life (and the other women on the trip).
878,"Nova gets five stars as our guide! Very caring and approachable leader, who was always ready to help. Itinerary-wise Mt Bromo was my highlight. Low point was sharing a room with someone who should have booked a single supplement! Those who should do, rarely do, on Intrepid trips in my experience!"
879,This trip is very interesting from a cultural point of view. For us the level of activity too low.
880,A wonderful introduction to Java and Bali. I highly recommend this trip to anyone considering.
881,"Wonderful way to experience so much of what Indonesia has to offer - fantastic landscapes, cuisine, and hospitality!"
882,This tour was one of the best trips I’ve taken. The itinerary is amazing and the guide Ari was just the most professional guide ever. The group size was perfect and Ari really made us a whole. I would highly recommend this tour of your looking for culture and nature!
883,"Trip was everything as described. The weather was hot at times and AC not available but accommodations seemed to be spaced strategically. Aside from the trip extras which I regret not doing, I saw everything and more that was described on their website."
884,Fantastic guide and itinerary for this trip with good accommodation and optional extras. I do not recommend doing the Thailand bangkok to Singapore trip before as the transfer from Singapore to joining the Java trip was not seamless on the Singapore end and the guide did not have the same level of detailed knowledge about the countries they were not native to
885,Amazing trip to really get under the skin of Java and Bali - Ida is the best tour guide I’ve ver had and more than went the extra mile to ensure our group wanted for nothing.
886,"A great trip with a good mixture of culture, outdoor activities, insights and of course food. Excellent choice, if you want to get to know a most interesting country. Above all, our Tourguide Ida was outstanding in terms of commitment and information conveyed."
887,"Incredible trip, great guide. Indonesia is such a lovely country, the people are so friendly and the food is great. And sunrise over Mount Bromo is an experience of a lifetime."
888,"Amazing trip covering so many interesting destinations and made even better by our incredible group leader, Tantan"
889,"Abraham was an awesome tour leader who became one of our friends. We were all so grateful to see beautiful Indonesia with a mix of his support, knowledge, fun & lots of laughter!"
890,"Fantastic trip, great way to see Java. Fair bit of travelling involved but broken up well and lots to see on the way so never felt too much. Had the best leader (Corry Aritona) who gave us great opportunities to integrate with local community, and those are the memories that last the longest. First time we had booked with Intrepid very impressed, will be looking to book again."
891,"The trip was amazing with an extraordinary leader (Corry Aritona) who gave us some amazing opportunities to integrate with the local people and culture. Loads of travelling, but a lot of fun and we covered a lot of the country. Beautiful people and scenery, literally can't wait to go back.. (We were a family of four with 2 teenagers who have really got the travel bug now!)"
892,"Incredible experience traveling through Java, interacting with locals and participating in both tourist activities (Green Canyon boating, climbing Mt. Bromo) and local experiences (shucking rice in the rice field, seeing puppeteers at work)."
893,"A fantastic experience and a real insight into life on Java. I had some absolutely unforgettable experiences on this trip and encourage anyone coming to Indonesia for the first time to take this tour, you won't regret it."
894,"Excellent trip with amazing itinerary that allowed us to experience so much of Java! Our tour guide Abraham was AMAZING; so kind, friendly and fun. We loved our yogi bear tour guide !!! ❤️"
895,"This was a challenging, fun, informative, and at times thrilling adventure."
896,Java is a fascinating island. Very down to earth and tourism playing only a minor part. The group was so much fun with an awesome guide who steered us through sickness and health always with a smile.
897,"Amazing tour, great variety of activities and something for everyone. We got to experience so many things that wouldn’t have been possible if we had been travelling solo."
898,"Amazing tour, perfect variety of activities, adventure, culture, food and the arts. There was something for everyone! I was concerned about how long we would spend travelling over the two weeks but the travelling time went so quickly and wasn’t an issue, especially as you passed such beautiful scenery on the way. We got to experience so many amazing things that I’m not sure I would have been able to do if I was travelling solo like visits to local villages."
899,"Ida, our guide was amazing. Highly recommend this tour."
900,"This is an amazing trip, if you love adventures and experiencing bustling markets, stunning temples, rural life and villages and getting close to nature this is for you, you’ll get to see so many hidden parts of Java and Bali and leave with the most wonderful memories"
901,"Overall, an amazing trip! I got super lucky with an amazing group of travelers and an exceptional leader. The trip covered lot of ground but never felt too much. Covered all the highlights of Java and touched a little bit of Bali."
902,My group leader Abrahan on this trip was incredible. The trip is as environmentally conscious as it can be. Evo resorts are used. Dont miss the temples they are incredible!
903,Review
904,"Travelling with people I had never met before was a completely new experience for me, and to be honest, a little daunting at first. But I was pleasantly surprised by how well I fitted in, even though English isn’t my first language. I met some truly wonderful people, and we shared so many memorable moments together. This journey helped me realise that it’s not only okay to be yourself — it’s something to be proud of"
905,"This was my second experience with intrepid, and it won’t be my last. The tour included the unforgettable highlight of climbing Mount Rinjani, which is something I could never have contemplated without the support of a tour group. Overall, it was just the right combination of organized activities, and “downtime“ to do as we pleased."
906,This is an excellent trip for someone who wants to have an active holiday. The program builds to Rinjani with activities then chills at Gili. Be aware that if you struggle with the temple you are unlikely to enjoy Rinjani! Great mixture of activities.
907,"Fantastic trip. I consider myself in decent shape and this was still in a challenge but doable. I had an amazing time, I highly recommend this trip to anyone active and looking to see Bali, Lombok and Gili Air"
908,"Excellent trip for active people. Read the itinerary! Climbing Mt Rinjani is by far the most difficult part of the trip. The leader (Andy) is fantastic,!"
909,This was one of the best trips I ever made! All the activities brought the group together and we had so much fun. The Rinjari is challenging for sure!!! The trip is perfectly organized and it is a good balance between activities and free time.
910,"First time travelling on an Intrepid group tour and couldn't recommend highly enough. The itinerary is well planned, with an interesting mix of adventure activities building to the Mt Rinjani hike and few recovery days on Gili Air. The hike is tough, but worth it, and a good pair of hiking boots made all the difference for my trip. Andy was an incredible trip leader - experienced, professional and enthusiastic. Definitely recommend this itinerary if you can't sit still on holiday and want to experience Bali/Lombok."
911,"Really enjoyed this trip. A great blend of activity, culture and relaxation. You do need to be reasonable fit to enjoy it to the full"
912,"My first group/solo holiday and I wouldn’t go with anyone else. Everything was perfect from start to finish. Andy our local guide was so knowledgable, caring and fun! The activities were great and very well organised."
913,"I cannot fault this trip, if you’re up for a challenge and to immerse yourself in Bali and Lombok. Andy was a truely brilliant group leader and the local guides are all so kind and welcoming in sharing their culture."
914,"My first group/solo holiday and I wouldn’t go with anyone else. Everything was perfect from start to finish. Andy our local guide was so knowledgable, caring and fun! The activities were great and very well organised."
915,This trip was breathtaking and I highly recommend it. It was a good mix of activities with time to relax. The physical activities were challenging but totally rewarding. Andy was an incredible group leader and he did everything to make the trip unforgettable.
916,"I give the Intrepid Bali, Lombok & Gili Islands: Hike, Bike, Raft and Snorkeling 5/5 stars. This 12 day of adventure was our first trip to Indonesia, and it gave us a wonderful, diverse sampling of all Bali and Lombok have to offer. Each day got better than the last— from rafting through the jungle and walking through rice fields to climbing watching the sunset from Mt. Rinjani and exploring the gem of Gili Air. We loved the tour (and our guide Andy) and hope to make it back to experience the magic of Bali/Lombok again someday!"
917,"This trip is a fantastic blend of culture and adrenaline! Andy was enthusiastic and encouraging. If you love physical activities and cultural teachings, book this now! Be prepared for a tough but rewarding Mt Rinjani trek."
918,"An awesome combination of activities in beautiful places with lovely people. Challenging, rewarding, inspiring and also relaxing ❤️"
919,"This was an excellent first Intrepid trip! Definitely set the bar high. Each day I was pleasantly surprised and amazed. It was quite physically demanding but we also had ample relaxation and free time. The accommodation and transport was excellent, and Andy was a fantastic group leader."
920,Active Indonesia is an incredible way to see the country while also keeping fit and having some incredible adventures
921,"Diverse and well organised trip. The hike to MtRinjani was challenging, but definitly worthy. Andy was the best tour guide, very enthusiastic and professional. Definitely recommend this trip is you like exercise and dynamics days👌🏼"
922,Happy to do this . Just email me if you want me to. Rather use computer than iPhone. Egarzarella@hotmail.com I have done 4 intrepid trips - and so proud of our Australian company!
923,"If you are wondering on whether or not to book the trip, do it! It was such an incredible experience being able to see a new country and learn about their culture while doing active excursions. Definitely a challenge at times but so worth it!"
924,Excellent trip overall. Ourctour group leader was very knowledgeable on the local customs and history. Was then supplemented by other local guides. Would recommend this trip if you’re interested in an active style holiday.
925,"The Bali Lombok bike hike raft tour is excellent for those who aren’t very good at sitting still for very long, need exercising but also like a bit of chilled down time . A great way to seamlessly see Bali and Lombok and sneak in a trip to the Gili Islands ."
926,"Intrepid delivered us the perfect family holiday (not always easy with a teenager in tow!) A mixture of adventure, immersion in local culture and a different experience every day. We loved every moment!"
927,"This trip is a fantastic way to experience parts of Indonesia that would be much harder or impossible to find, by yourself. Physically challenging, fun, and fascinating glimpses of local life. Ima is an awesome guide who removes any stresses and makes sure there’s plenty of fun at all stages!"
928,"When booking this trip I wanted a combination of active and cultural immersion, and this trip delivered. I was excited for all those experiences, but what really stood out were the friends I made in the group that I was able to share it with. This trip allows you to do things you would not be able to do alone. Our guide Ima went above and beyond to create an incredible experience! I could not have imagined a better trip."
929,I absolutely recommend this trip! It's a perfect balance between fun activities and relaxation. I will never forget the people I met.
930,"Excellent travel experience! You couldn't ask for a better trip with a great mix of adventure, relaxation and engagement with local communities. Ima was an amazing guide who made the trip really special."
931,"I had an amazing trip, well organised and managed. I would definitely recommend for anyone wanting a challenge as there were lots of exciting activities. Huge shoutout to Ima our group leader, she was the best! I hope to travel with Ima again on another intrepid trip."
932,I can't recommend this tour highly enough. Amazing activities and sights and a great amount of variety. We also had an exceptional tour leader.
933,"A great mix of activities, carefully choreographed to progress in difficulty to culminate in a tough but rewarding 1800m volcano ascent & camp on the crater rim. Our guide Andy was a delight, the weather perfect & the group was super fun."
934,"This trip was amazing. Although the sights and cultural experiences exceeded our expectations, the best part was the trip leader (Andy!) and the attention to logistical details. This was our first Intrepid trip and we plan to use them again. However, we’re afraid we’ve already peaked with this trip!"
935,"This trip is totally recommended for people who love adventure and meeting new cultures. Bali, Lombok and Gili Air exceeded in all aspects my expectations. The way the trip was progressing was perfect and it was very well organized. Last but not least, our leader Andy was a super friendly and professional leader which adds more value to this trip."
936,"Perfect mix of active and adventurous meets relaxation, culture and beauty. This was the perfect trip to do it all and experience an incredible part of the world. Don’t miss this one!"
937,"Amazing trip full of fun times, laughter and unforgettable memories! Such a diverse range of activities each day to get the heart rate going, with a lovely amount of downtime too. Mount Rinjani was super tough but a real highlight! I also recommend the optional dive to see the US liberty shipwreck."
938,This is the perfect adventure holiday and a wonderful way to see so much of this amazing country. I very much enjoyed all of the activities but I suppose the highlight was climbing to the crater rim of Mount Rigani. I came home feeling so much better physically and spiritually.
939,The trip offers a wonderful experience into the culture of Bali and Lombok whilst activating you physically and nourishing your soul; all in the hands of a great tour leader in Andy
940,Really wonderful trip. A fun and physically challenging itinerary that's also well balanced with time to delve into the culture of Indonesia and some relaxation too. You'll also have the pleasure of a lovely guide named Andy.
941,Great trip and overall experience. You are well taken care of and feel safe all the time. Amazing activities allow you to dive into another culture and feel as if you entered another world.
942,"This trip was the best thing I ever done for myself. I recently went through a painful divorce so this was my way of rediscovering myself. Everything on this trip was everything I didn't know I needed. My self-esteem, self-beliefs, and overall mental health were at risk but after this trip, I found myself again. Thanks to Mt. Rinjani!"
943,"Wow! Trip of a lifetime, even more spectacular than the write up suggests! Seamlessly organised. Andy is a star. Take an underwater camera to get amazing photos snorkelling alongside sea turtles! Each accommodation had its own wow factor. Recommend a windbreaker jacket for the camping, very windy and exposed."
944,I had such a great time in Bali and Lombok. The included activities are excellent and our guide Andy was brilliant. The Mt Rinjani trek was very challenging but equally rewarding. Highly recommend this trip!
945,"This trip was the best thing I ever done for myself. I recently went through a painful divorce so this was my way of rediscovering myself. Everything on this trip was everything I didn't know I needed. My self-esteem, self-beliefs, and overall mental health were at risk but after this trip, I found myself again. Thanks to Mt. Rinjani!"
946,Our group leader Andy Swandi is a type of tour guide I hope to have on every trip I take from now on!! He made every activity enjoyable no matter how physically exhausting it may have been. The itinerary was well thought out with adequate resting periods. There was not a dull moment. Very well coordinated even with multiple location changes. It was one of the most memorable adventure I’ve ever taken and I can’t wait to go on another with Intrepid.
947,What an experience.. never thought I’d feel this way about a holiday but have achieved so much and created great memories.. Andy our tour lead was first class and instrumental in making this happen
948,"I attended the Bali & Lombok: Hike, Bike And Raft trip. If you are considering it, come prepared to walk, hike, cycle, and raft with some of the best likeminded people you could ever meet. Also, ask for Andy to be your guide! He is amazing!!"
949,"Great tour, great itinerary. Great mix of active adventures and chill time. Tour guide ANDY was amazing, couldn’t have asked of a more approachable lovely man who gave us so much great information on Bali and Lombok. You should definitely do this!"
950,"This is the most amazing trip, with a fantastic guide. Andy expertly led our group cycling through verdant firsts to the ocean, to walking through paddy fields up to the heavenly temple - all leading up to an epic hike up Mount Rinjani to watch sunset and sunrise over the crater rim. Truly amazing. You do need to be relatively fit as the mountain trek in particular is challenging but worth every moment. Top tip - take. a bivy bag to keep warm inside your sleeping bag. Have fun - it’s absolutely fantastic!"
951,"First off, thank you to Andy, our trip leader who made this Bali experience so amazing. It's a fabulous and challenging trip, with fantastic local support at every stage. The Mt. Rinjani climb is breathtaking (literally), as is the sunset and sunrise at the top!"
952,"Trip if a lifetime. This was an experience, not a holiday. Fell in lovecwuth Vsli and the people."
953,Very well organized trip and a great way to experience some of the highlights of Bali and Lombok and combining it with great activities. Mount Rinjani was definitely a highlight of the trip
954,The trip was breath taking. Viewed so many beautiful places in such a short amount of time. Every activity was different and so much fun. The sceneries were beautiful and our group leader (Palguna) was extremely friendly and helped us with any questions we had.
955,"Bali Lombok and Gili trip was an amazing introduction to all that is Indonesia from the kind generous people to the beautiful beaches, incredible landscapes and hiking. This archipelago is a never ending dream for the active minded. It was well balanced w biking, hiking, rafting, snorkeling… I will be back again. Until next time."
956,Amazing journey that I finally got to take after COVID. Loved the variety of adventure in such beautiful landscape!
957,"I have travelled with Intrepid several times. They have never failed to be accurate with their descriptions of the trip, and the guides have always been proffesional, efficient yet friendly. I highly recommend Intrepid."
958,"First time Intrepid traveller. Amazing, immersive and rewarding experience. The best way to see Bali and Lombok. The best way to travel anywhere!"
959,"This trip is a great way to see the less traveled parts of Bali, as well as Lombok. Mount Rinjani was the highlight of the trip, activity wise. But really the star was our tour guide Andy. He made the trip that extra something special."
